scenario_incremental_solar_gwh,date,dispatchable_requirement_mwh,incremental_solar_mwh,incremental_solar_used_mwh,modeled_waitaki_hydro_mwh,modeled_thermal_backstop_mwh,observed_waitaki_hydro_mwh,observed_thermal_mwh,common_route_unused_capacity_mm3,TKA_natural_inflow_mm3,TKA_release_mm3,TKA_route_generation_mwh,TKA_forced_spill_mm3,TKA_storage_mm3,TKA_observed_storage_mm3,TKA_q25_target_mm3,TKA_median_target_mm3,PKI_natural_inflow_mm3,PKI_release_mm3,PKI_route_generation_mwh,PKI_forced_spill_mm3,PKI_storage_mm3,PKI_observed_storage_mm3,PKI_q25_target_mm3,PKI_median_target_mm3,OHA_natural_inflow_mm3,OHA_release_mm3,OHA_route_generation_mwh,OHA_forced_spill_mm3,OHA_storage_mm3,OHA_observed_storage_mm3,OHA_q25_target_mm3,OHA_median_target_mm3
1000.0,2024-03-25,39816.366,3235.876185,3235.876185,11958.886656,24621.603159,18163.446,21652.92,31.02795,2.98417,7.72917,8890.044499,0.0,330.31,167.232,330.31,450.443,8.404819,0.0,0.0,0.0,1796.557819,1716.231,1798.798,2046.16,5.4432,5.2032,3068.842157,0.0,20.732,21.138,20.732,22.844
1000.0,2024-03-26,41893.707,3235.876185,3235.876185,5723.798822,32934.031993,19522.865,22370.842,34.682979,3.131741,0.449741,517.28917,0.0,332.992,164.929,332.992,448.393,6.732547,0.0,0.0,0.0,1803.290366,1712.976,1804.504,2039.224,9.4176,8.8276,5206.509652,0.0,21.322,23.279,21.322,22.947
1000.0,2024-03-27,44536.204,3235.876185,3235.876185,30214.40474,11085.923075,21297.118,23239.086,5.345398,6.907075,7.494075,8619.640331,0.0,332.405,166.584,332.405,444.949,11.14128,23.302646,16983.597868,0.0,1791.129,1713.024,1791.129,2039.7,7.6032,7.8182,4611.166542,0.0,21.107,21.231,21.107,22.719
1000.0,2024-03-28,40275.993,3235.876185,3235.876185,23278.298774,13761.818041,18019.462,22256.531,15.088414,4.740768,7.142768,8215.568897,0.0,330.003,167.794,330.003,440.773,8.070538,16.161538,11778.964964,0.0,1783.038,1707.061,1783.038,2049.261,5.0976,5.5676,3283.764912,0.0,20.637,20.637,20.637,22.719
1000.0,2024-03-29,37821.151,3235.876185,3235.876185,24780.095057,9805.179758,16625.588,21195.563,13.77461,3.805402,7.936402,9128.401502,0.0,325.872,168.615,325.872,436.084,9.028109,18.191109,13258.171253,0.0,1773.875,1701.802,1773.875,2067.875,4.5792,4.0582,2393.522302,0.0,21.158,20.029,21.158,22.782
1000.0,2024-03-30,33530.72,3235.876185,3235.876185,23111.510021,7183.333794,14586.364,18944.356,16.189258,2.972333,8.265333,9506.736195,0.0,320.579,170.296,320.579,433.143,7.96513,15.10713,11010.483945,0.0,1766.733,1695.668,1766.733,2082.764,4.2336,4.3986,2594.289881,0.0,20.993,20.122,20.993,23.838
1000.0,2024-03-31,35805.241,3235.876185,3235.876185,10561.242241,22008.122574,16405.894,19399.347,28.733835,3.60288,0.0,0.0,0.0,324.18188,362.911,506.985,623.819,6.735485,11.369485,8286.387498,0.0,1762.099,1686.216,1762.099,2091.578,3.888,3.857,2274.854743,0.0,21.024,20.812,21.024,23.355
1000.0,2024-04-01,41660.746,2097.114554,2097.114554,1778.715824,37784.915622,22056.537,19604.209,40.94452,2.985898,0.0,0.0,0.0,327.167778,361.675,514.538,623.848,5.608483,0.0,0.0,0.0,1767.707483,1675.609,1769.043,2072.706,3.6288,3.0158,1778.715824,0.0,21.637,21.637,21.637,23.478
1000.0,2024-04-02,48607.856,2097.114554,2097.114554,2839.788196,43670.95325,26431.912,22175.944,39.318541,3.123101,0.0,0.0,0.0,330.290878,358.903,517.442,628.541,5.649696,0.734179,535.089624,0.0,1772.623,1663.348,1772.623,2053.326,3.3696,3.9076,2304.698572,0.0,21.099,22.125,21.099,22.701
1000.0,2024-04-03,44118.753,2097.114554,2097.114554,5952.153842,36069.484604,22450.892,21667.861,35.127824,3.233952,0.0,0.0,0.0,333.52483,356.496,512.783,629.939,4.418496,5.342496,3893.755332,0.0,1771.699,1644.112,1771.699,2038.09,3.456,3.49,2058.39851,0.0,21.065,22.01,21.065,23.121
1000.0,2024-04-04,42649.008,2097.114554,2097.114554,6949.090278,33602.803168,21124.112,21524.896,33.477069,2.438813,0.0,0.0,0.0,335.963643,354.286,507.834,636.02,6.245251,5.510251,4016.019851,0.0,1772.434,1632.172,1772.434,2074.455,5.616,4.973,2933.070427,0.0,21.708,22.595,21.708,23.236
1000.0,2024-04-05,45053.114,2097.114554,2097.114554,14502.687054,28453.312392,22341.716,22711.398,23.317627,4.004381,0.0,0.0,0.0,339.968024,352.43,502.874,631.668,5.145293,16.742293,12202.235035,0.0,1760.837,1620.334,1760.837,2055.248,3.9744,3.9004,2300.45202,0.0,21.782,22.938,21.782,23.42
1000.0,2024-04-06,39804.571,2097.114554,2097.114554,18188.853403,19518.603043,16612.751,23191.82,18.253662,3.665952,0.0,0.0,0.0,343.633976,352.088,498.474,630.68,6.433258,21.773258,15868.938017,0.0,1745.497,1610.682,1745.497,2036.774,3.5424,3.9334,2319.915387,0.0,21.391,21.712,21.391,23.344
1000.0,2024-04-07,41788.987,2097.114554,2097.114554,14213.969105,25477.903341,17019.206,24769.781,24.06453,3.11688,0.0,0.0,0.0,346.750856,352.998,494.98,629.964,6.72719,17.83419,12998.039487,0.0,1734.39,1610.073,1734.39,2019.855,2.0736,2.0616,1215.929618,0.0,21.403,17.754,21.403,23.893
1000.0,2024-04-08,47450.921,2097.114554,2097.114554,19527.725808,25826.080638,24273.839,23177.082,16.686787,3.635021,0.0,0.0,0.0,350.385877,352.042,493.498,629.402,7.184333,24.756333,18043.083766,0.0,1716.818,1605.332,1716.818,2002.22,2.4192,2.5172,1484.642043,0.0,21.305,10.041,21.305,23.541
1000.0,2024-04-09,43301.155,2097.114554,2097.114554,20149.90201,21054.138436,20191.874,23109.281,15.34509,3.345408,0.0,0.0,0.0,353.731285,352.055,493.262,642.913,9.17663,23.53963,17156.318206,0.0,1702.455,1595.192,1702.455,1990.534,4.2336,5.0756,2993.583804,0.0,20.463,5.901,20.463,23.099
1000.0,2024-04-10,43647.934,2097.114554,2097.114554,27493.252545,14057.566901,21767.415,21880.519,0.0,21.276518,0.0,0.0,0.0,375.007803,359.236,493.722,646.413,24.276672,11.26032,8206.825245,0.0,1715.471352,1599.434,1687.325,1973.908,32.832,32.7,19286.4273,0.0,20.595,13.754,20.595,22.216
1000.0,2024-04-11,38811.456,2097.114554,2097.114554,26349.135521,10365.205924,22654.417,16157.039,0.0,48.776774,0.0,0.0,0.0,423.784578,389.619,495.79,645.012,75.430224,3.03092,2209.016331,0.0,1787.870656,1642.164,1688.341,1974.961,41.5584,40.9294,24140.119191,0.0,21.224,31.301,21.224,22.931
1000.0,2024-04-12,38803.656,2097.114554,2097.114554,26848.440681,9858.100765,23587.928,15215.728,0.0,55.567469,0.0,0.0,0.0,479.352046,443.974,499.651,640.896,98.533498,6.62232,4826.525619,0.0,1879.781834,1738.992,1738.992,1971.576,37.152,37.338,22021.915062,0.0,21.038,61.202,21.038,22.899
1000.0,2024-04-13,28710.994,2097.114554,2097.114554,26613.879446,0.0,17856.453,10854.541,7.444275,23.678006,0.0,0.0,0.0,503.030053,471.643,501.644,636.62,50.577178,36.516045,26613.879446,0.0,1893.842966,1815.892,1735.87,1965.29,20.8224,0.0,0.0,0.0,41.8604,67.916,21.028,22.688
1000.0,2024-04-14,29484.32,2097.114554,2097.114554,27387.205446,0.0,19822.747,9661.573,6.383219,15.003446,0.0,0.0,0.0,518.033499,483.078,501.551,632.0,29.822774,37.577101,27387.205446,0.0,1886.08864,1860.736,1722.733,1955.753,13.4784,0.0,0.0,0.0,55.3388,66.262,20.771,22.607
1000.0,2024-04-15,38522.297,2097.114554,2097.114554,25927.752776,10497.42967,24655.459,13866.838,0.0,11.104042,0.0,0.0,0.0,529.137541,488.502,498.615,627.211,21.212237,0.0,0.0,0.0,1907.300877,1889.739,1724.608,1942.925,9.936,43.96032,25927.752776,0.0,21.31448,59.237,20.99,23.237
1000.0,2024-04-16,36734.194,2097.114554,2097.114554,32039.468145,2597.611301,23599.09,13135.104,0.0,9.388224,0.0,0.0,0.0,538.525765,491.311,499.373,622.285,16.285536,43.96032,32039.468145,0.0,1879.626093,1906.169,1729.718,1973.561,7.344,0.0,0.0,0.0,28.65848,49.996,21.011,22.934
1000.0,2024-04-17,35614.384,2097.114554,2097.114554,32039.468145,1477.801301,23084.371,12530.013,0.0,7.733664,0.0,0.0,0.0,546.259429,492.536,502.804,619.791,12.084163,43.96032,32039.468145,0.0,1847.749936,1917.654,1730.3,2007.868,6.8256,0.0,0.0,0.0,35.48408,40.686,21.182,22.601
1000.0,2024-04-18,32820.104,2097.114554,2097.114554,30722.989446,0.0,21190.731,11629.373,7.613776,6.80711,10.045037,11553.741057,0.0,543.021502,492.891,499.561,617.86,11.478758,26.301507,19169.248389,0.0,1832.927188,1928.512,1722.759,2032.149,5.0112,0.0,0.0,0.0,40.49528,32.892,21.278,22.462
1000.0,2024-04-19,34568.994,2097.114554,2097.114554,32471.879446,0.0,20655.509,13913.485,5.214181,6.249571,10.045037,11553.741057,0.0,539.226037,491.895,499.028,614.606,10.19615,28.701102,20918.138389,0.0,1814.422236,1937.571,1711.679,2041.798,4.4928,0.0,0.0,0.0,44.98808,27.131,21.282,22.419
1000.0,2024-04-20,33772.365,2097.114554,2097.114554,31675.250446,0.0,18528.69,15243.675,0.81129,5.532624,10.045037,11553.741057,0.0,534.713624,489.679,501.802,612.736,8.274701,4.292713,3128.645256,0.0,1818.404223,1940.705,1700.319,2031.996,5.0112,28.81128,16992.864133,0.0,21.188,22.837,21.188,22.37
1000.0,2024-04-21,28513.384,2097.114554,2097.114554,26416.269446,0.0,14000.994,14512.39,7.715409,5.110819,0.0,0.0,0.0,539.824443,489.237,504.986,632.02,8.468323,36.244911,26416.269446,0.0,1790.627636,1942.075,1685.754,2014.101,5.0976,0.0,0.0,0.0,26.2856,21.603,21.149,22.756
1000.0,2024-04-22,33540.462,2097.114554,2097.114554,31443.347446,0.0,18754.785,14785.677,6.625396,4.820602,10.045037,11553.741057,0.0,534.600008,486.283,499.675,630.66,6.533654,27.289887,19889.606389,0.0,1769.871403,1945.541,1671.337,2012.734,4.752,0.0,0.0,0.0,31.0376,22.27,21.688,22.877
1000.0,2024-04-23,36302.58,2097.114554,2097.114554,34205.465446,0.0,21422.314,14880.266,2.835583,4.303152,10.045037,11553.741057,0.0,528.858123,482.437,494.325,627.943,6.408461,31.0797,22651.724389,0.0,1745.200164,1939.866,1654.328,2029.007,4.6656,0.0,0.0,0.0,35.7032,22.201,21.247,22.949
1000.0,2024-04-24,33010.816,2097.114554,2097.114554,30913.701446,0.0,18062.597,14948.219,7.352106,4.295808,10.045037,11553.741057,0.0,523.108894,479.91,489.016,634.633,6.485357,26.563177,19359.960389,0.0,1725.122344,1934.872,1636.551,2015.743,3.6288,0.0,0.0,0.0,39.332,21.199,21.199,22.671
1000.0,2024-04-25,24295.22,2097.114554,2097.114554,22198.105446,0.0,10869.136,13426.084,15.867839,5.321808,10.045037,11553.741057,0.0,518.385666,478.081,483.389,643.548,11.309414,0.0,0.0,0.0,1736.431759,1942.257,1621.0,1997.762,6.2208,18.047444,10644.364389,0.0,27.505356,20.495,20.856,22.36
1000.0,2024-04-26,29111.728,2097.114554,2097.114554,27014.613446,0.0,15618.86,13492.868,6.894441,6.306422,0.0,0.0,0.0,524.692088,477.525,497.75,641.133,6.300547,37.065879,27014.613446,0.0,1705.666427,1949.616,1606.472,1980.633,7.6896,0.0,0.0,0.0,35.194956,22.666,20.454,22.519
1000.0,2024-04-27,31739.519,2097.114554,2097.114554,29642.404446,0.0,16262.734,15476.785,3.288934,6.155654,0.0,0.0,0.0,530.847742,476.951,504.819,636.541,7.890826,40.671386,29642.404446,0.0,1672.885866,1953.632,1589.628,1966.539,4.9248,0.0,0.0,0.0,40.119756,22.282,20.946,22.555
1000.0,2024-04-28,33421.424,2097.114554,2097.114554,31324.309446,0.0,17685.498,15735.926,2.183658,4.836413,10.045037,11553.741057,0.0,525.639118,475.641,501.929,631.463,7.487597,7.590469,5532.138686,0.0,1672.782994,1955.492,1627.968,1976.696,4.8384,24.141156,14238.429703,0.0,20.817,21.363,20.817,22.909
1000.0,2024-04-29,42568.78,2097.114554,2097.114554,21810.001872,18661.663573,22004.556,20564.224,19.002223,4.659293,10.045037,11553.741057,0.0,520.253374,473.487,499.989,627.472,7.143466,10.50546,7656.662743,0.0,1669.421,1952.582,1669.421,1980.207,4.6656,4.4076,2599.598072,0.0,21.075,21.197,21.075,22.941
1000.0,2024-04-30,42035.095,2097.114554,2097.114554,13835.673388,26102.307058,22170.055,19865.04,30.046283,4.046544,10.045037,11553.741057,0.0,514.254882,471.039,500.382,624.238,5.67527,0.0,0.0,0.0,1675.09627,1944.465,1678.596,1967.11,3.888,3.869,2281.932331,0.0,21.094,20.972,21.094,23.175
1000.0,2024-05-01,43217.699,1917.799232,1917.799232,19384.328834,21915.570934,22299.627,20918.072,22.11501,5.624467,10.045037,11553.741057,0.0,509.834312,469.263,498.941,619.545,8.885203,6.263474,4564.988673,0.0,1677.718,1938.283,1677.718,1955.532,5.3568,5.5368,3265.599103,0.0,20.914,21.361,20.914,22.291
1000.0,2024-05-02,45061.408,1917.799232,1917.799232,25487.113641,17656.495126,23918.949,21142.459,13.772173,5.047574,10.045037,11553.741057,0.0,504.83685,467.783,494.561,616.752,6.12671,14.76671,10762.377241,0.0,1669.078,1931.757,1669.078,1943.048,4.8384,5.3764,3170.995344,0.0,20.376,21.746,20.376,22.29
1000.0,2024-05-03,46748.947,1917.799232,1917.799232,32637.739788,12193.40798,25047.874,21701.073,4.296722,4.645123,10.045037,11553.741057,0.0,499.436936,465.917,491.746,614.084,5.081962,26.001962,18950.931667,0.0,1648.158,1919.938,1648.158,1934.825,4.2336,3.6166,2133.067063,0.0,20.993,21.629,20.993,23.019
1000.0,2024-05-04,40679.337,1917.799232,1917.799232,30728.293698,8033.24407,20848.967,19830.37,6.676411,4.177699,10.045037,11553.741057,0.0,493.569598,463.755,491.433,609.248,4.815072,22.363072,16298.810677,0.0,1630.61,1907.237,1630.61,1932.826,4.0608,4.8758,2875.741964,0.0,20.178,21.492,20.178,22.14
1000.0,2024-05-05,36376.239,1917.799232,1917.799232,28843.255262,5615.184506,18311.027,18065.212,8.369066,3.995654,7.885253,9069.570459,0.0,489.68,461.142,489.68,604.994,5.025802,24.690802,17995.322858,0.0,1610.945,1896.982,1610.945,1935.739,3.7152,3.0152,1778.361945,0.0,20.878,21.616,20.878,23.622
1000.0,2024-05-06,41601.054,1917.799232,1917.799232,26305.374029,13377.880739,20633.868,20967.186,11.386238,3.725309,6.999309,8050.562986,0.0,486.406,458.491,486.406,600.724,4.536173,22.807173,16622.48333,0.0,1592.674,1889.602,1592.674,1928.999,3.3696,2.7676,1632.327712,0.0,21.48,21.982,21.48,23.799
1000.0,2024-05-07,45834.623,1917.799232,1917.799232,24799.722682,19117.101086,23599.965,22234.658,13.516216,3.666125,7.327125,8427.614982,0.0,482.745,455.264,482.745,595.096,4.572979,19.691979,14352.046124,0.0,1577.555,1882.563,1577.555,1907.475,3.456,3.425,2020.061575,0.0,21.511,21.965,21.511,23.66
1000.0,2024-05-08,53174.602,1917.799232,1917.799232,10466.027203,40790.775564,28242.69,24931.912,33.121984,3.455136,7.269136,8360.916612,0.0,478.931,451.66,478.931,590.473,3.90623,0.0,0.0,0.0,1581.46123,1868.584,1584.66,1906.618,3.2832,3.5692,2105.110591,0.0,21.225,21.469,21.225,23.296
1000.0,2024-05-09,47351.635,1917.799232,1917.799232,9223.1829,36210.652867,24855.329,22496.306,34.450627,3.611693,6.449693,7418.39796,0.0,476.093,448.173,476.093,590.525,3.645475,0.0,0.0,0.0,1585.106706,1855.665,1603.559,1931.54,3.024,3.06,1804.78494,0.0,21.189,21.747,21.189,23.519
1000.0,2024-05-10,54138.795,1917.799232,1917.799232,3207.943773,49013.051995,29267.254,24871.541,39.483357,3.422563,1.012563,1164.644117,0.0,478.503,444.052,478.503,599.117,3.180038,0.0,0.0,0.0,1588.286744,1837.824,1612.828,1916.601,3.1104,3.4644,2043.299656,0.0,20.835,22.193,20.835,23.523
1000.0,2024-05-11,46061.152,1917.799232,1917.799232,1826.127211,42317.225557,24533.258,21527.894,41.258384,3.141936,0.414936,477.256898,0.0,481.23,439.365,481.23,597.519,3.444854,0.0,0.0,0.0,1591.731598,1823.004,1606.247,1900.49,3.024,2.287,1348.870313,0.0,21.572,22.466,21.572,23.51
1000.0,2024-05-12,49562.008,1917.799232,1917.799232,2478.741199,45165.467568,27050.306,22511.702,40.217901,3.296419,0.484419,557.176057,0.0,484.042,435.431,484.042,595.704,2.680733,0.0,0.0,0.0,1594.412331,1807.499,1601.383,1883.628,3.024,3.258,1921.565142,0.0,21.338,22.07,21.338,24.435
1000.0,2024-05-13,55194.33,1917.799232,1917.799232,9414.025486,43862.505282,27566.014,27628.316,34.415782,3.216586,6.746586,7759.882278,0.0,480.512,431.282,480.512,595.445,2.349821,0.028152,20.517938,0.0,1596.734,1789.241,1596.734,1871.524,2.7648,2.7698,1633.62527,0.0,21.333,21.79,21.333,23.278
1000.0,2024-05-14,56913.562,1917.799232,1917.799232,13708.216259,41287.546508,28606.144,28307.418,26.19237,2.935613,2.751613,3164.888533,0.0,480.696,426.841,480.696,592.117,2.422138,12.132138,8842.229451,0.0,1587.024,1769.636,1587.024,1865.206,2.8512,2.8842,1701.098276,0.0,21.3,21.698,21.3,23.883
1000.0,2024-05-15,53290.387,1917.799232,1917.799232,13346.716261,38025.871506,26146.553,27143.834,25.183078,3.136666,0.0,0.0,0.0,483.832666,422.767,484.238,586.546,2.658442,16.341442,11910.083857,0.0,1573.341,1750.655,1573.341,1873.307,2.7648,2.4358,1436.632404,0.0,21.629,21.435,21.629,23.881
1000.0,2024-05-16,49595.773,1917.799232,1917.799232,15403.51762,32274.456148,23288.292,26307.481,23.273539,2.874355,1.555021,1788.575594,0.0,485.152,418.776,485.152,581.431,1.75176,16.76676,12220.067391,0.0,1558.326,1731.195,1558.326,1898.161,2.592,2.365,1394.874635,0.0,21.856,21.448,21.856,24.195
1000.0,2024-05-17,49833.072,1917.799232,1917.799232,22522.184726,25393.088042,22997.499,26835.573,17.091256,3.242938,7.980938,9179.626542,0.0,480.414,414.937,480.414,594.173,3.011126,15.841126,11545.440631,0.0,1545.496,1712.765,1545.496,1928.877,3.024,3.047,1797.117553,0.0,21.833,21.833,21.833,23.527
1000.0,2024-05-18,40110.554,1917.799232,1917.799232,19819.070319,18373.684449,16751.921,23358.633,20.54129,2.887315,7.956315,9151.306005,0.0,475.345,410.006,475.345,590.84,4.874515,11.133515,8114.406483,0.0,1539.237,1699.783,1539.237,1920.106,3.7152,4.3292,2553.357831,0.0,21.219,21.874,21.219,23.075
1000.0,2024-05-19,48130.853,1917.799232,1917.799232,21787.496713,24425.557054,21291.651,26839.202,18.200706,3.790368,8.770368,10087.624651,0.0,470.365,407.572,470.365,587.476,4.754246,12.081246,8805.13857,0.0,1531.91,1689.396,1531.91,1924.695,3.888,4.908,2894.733492,0.0,20.199,22.203,20.199,23.173
1000.0,2024-05-20,56811.352,1917.799232,1917.799232,18429.368502,36464.184266,28769.14,28042.212,22.184123,3.088022,6.777022,7794.890502,0.0,466.676,404.199,466.676,590.146,3.589574,12.860574,9373.133858,0.0,1522.639,1672.625,1522.639,1936.457,3.3696,2.1386,1261.344141,0.0,21.43,21.43,21.43,24.116
1000.0,2024-05-21,45112.364,1917.799232,1917.799232,16124.357786,27070.206981,21761.381,23350.983,25.252731,3.364934,6.814934,7838.496657,0.0,463.226,400.774,463.226,596.351,3.099254,9.146254,6666.037156,0.0,1516.592,1656.348,1516.592,1939.39,3.1104,2.7464,1619.823974,0.0,21.794,22.376,21.794,23.463
1000.0,2024-05-22,43838.468,1917.799232,1917.799232,9978.127624,31942.541144,22363.746,21474.722,29.535739,3.064003,0.0,0.0,0.0,466.290003,396.852,471.553,596.244,3.961181,10.577181,7708.934951,0.0,1509.976,1646.367,1509.976,1939.462,3.5424,3.8474,2269.192673,0.0,21.489,22.327,21.489,22.446
1000.0,2024-05-23,53275.91,1917.799232,1917.799232,12075.127096,39282.983671,26462.535,26813.375,27.462245,3.24311,1.112114,1279.14639,0.0,468.421,392.825,468.421,596.706,2.954362,12.381362,9023.870631,0.0,1500.549,1630.136,1500.549,1936.11,2.9376,3.0046,1772.110075,0.0,21.422,22.313,21.422,23.634
1000.0,2024-05-24,55515.541,1917.799232,1917.799232,25913.869323,27683.872445,28508.72,27006.821,11.335158,2.846102,5.890102,6774.76044,0.0,465.377,388.202,465.377,600.168,2.311459,24.245459,17670.745292,0.0,1478.615,1612.126,1478.615,1933.6,2.9376,2.4896,1468.36359,0.0,21.87,22.047,21.87,23.307
1000.0,2024-05-25,43932.938,1917.799232,1917.799232,22682.258286,19332.880482,19453.983,24478.955,15.492123,2.43743,5.64243,6489.889591,0.0,462.172,384.069,462.172,602.03,2.382566,19.634566,14310.202126,0.0,1461.363,1592.477,1461.363,1925.405,2.8512,3.1912,1882.166569,0.0,21.53,21.626,21.53,22.905
1000.0,2024-05-26,39376.325,1917.799232,1917.799232,19230.848929,18227.676839,17311.528,22064.797,20.209019,3.114115,5.573115,6410.163664,0.0,459.713,380.351,459.713,597.924,3.454186,15.099186,11004.694143,0.0,1449.718,1582.668,1449.718,1914.527,2.592,3.079,1815.991121,0.0,21.043,21.411,21.043,22.418
1000.0,2024-05-27,51605.284,1917.799232,1917.799232,23866.509072,25820.975696,26533.692,25071.592,10.632544,2.716675,0.0,0.0,0.0,462.429675,376.825,468.457,595.673,2.729376,30.280376,22069.155599,0.0,1422.167,1565.71,1422.167,1898.736,2.6784,3.0474,1797.353473,0.0,20.674,21.629,20.674,23.042
1000.0,2024-05-28,56606.497,1917.799232,1917.799232,23329.991102,31358.706666,30095.984,26510.513,11.589922,2.555712,0.0,0.0,0.0,464.985387,372.58,478.496,598.131,2.501798,30.482798,22216.686509,0.0,1394.186,1543.167,1394.186,1885.417,2.5056,1.8876,1113.304592,0.0,21.292,21.504,21.292,23.014
1000.0,2024-05-29,57066.35,1917.799232,1917.799232,21428.907597,33719.64317,29060.66,28005.69,13.937955,2.698618,0.0,0.0,0.0,467.684005,369.04,475.748,595.637,2.162765,26.769765,19510.52737,0.0,1369.579,1518.707,1369.579,1885.757,2.5056,3.2526,1918.380227,0.0,20.545,21.509,20.545,22.521
1000.0,2024-05-30,54064.276,1917.799232,1917.799232,19576.801476,32569.675292,27108.743,26955.533,16.589656,2.806013,0.0,0.0,0.0,470.490018,365.381,475.243,596.756,3.219264,24.697264,18000.032829,0.0,1348.101,1497.725,1348.101,1879.12,2.6784,2.6734,1576.768647,0.0,20.55,21.372,20.55,22.431
1000.0,2024-05-31,43365.895,1917.799232,1917.799232,17643.112707,23804.983061,20460.381,22905.514,20.883846,2.58647,2.991488,3440.791549,0.0,470.085,361.875,470.085,597.182,2.557786,16.947786,12352.003735,0.0,1333.711,1484.481,1333.711,1862.708,2.4192,3.1372,1850.317423,0.0,19.832,21.118,19.832,21.739
1000.0,2024-06-01,33615.795,1472.244394,1472.244394,25713.164381,6430.386225,15187.064,18428.731,12.663018,2.962829,8.617829,9912.174979,0.0,464.43,358.939,464.43,593.629,3.890074,17.440074,12710.796522,0.0,1320.161,1476.261,1320.161,1843.439,5.7024,5.2394,3090.192881,0.0,20.295,21.6,20.295,21.67
1000.0,2024-06-02,39660.004,1472.244394,1472.244394,18086.616199,20101.143407,19765.735,19894.269,23.392288,2.899843,8.651843,9951.298138,0.0,458.678,356.288,458.678,590.591,3.256589,7.963589,5804.078534,0.0,1315.454,1468.956,1315.454,1819.632,4.6656,3.9526,2331.239527,0.0,21.008,22.762,21.008,22.762
1000.0,2024-06-03,42523.157,1472.244394,1472.244394,18571.107169,22479.805437,21430.862,21092.295,22.59781,2.648506,8.280506,9524.187858,0.0,453.046,352.702,453.046,588.919,3.661805,9.574805,6978.376258,0.0,1309.541,1455.867,1309.541,1803.152,3.7152,3.5072,2068.543053,0.0,21.216,22.098,21.216,22.378
1000.0,2024-06-04,51124.086,1472.244394,1472.244394,11833.709763,37818.131844,25872.286,25251.8,32.010266,2.969654,8.539654,9822.259253,0.0,447.476,349.104,447.476,586.39,3.015101,0.0,0.0,0.0,1312.556101,1439.478,1328.205,1806.886,3.1104,3.4104,2011.45051,0.0,20.916,21.582,20.916,22.647
1000.0,2024-06-05,55080.015,1472.244394,1472.244394,3539.367831,50068.402775,27989.289,27090.726,38.619891,2.425594,0.0,0.0,0.0,449.901594,344.791,452.45,582.271,3.112128,2.802229,2042.34001,0.0,1312.866,1417.963,1312.866,1818.368,2.8512,2.5382,1497.027822,0.0,21.229,22.48,21.229,22.66
1000.0,2024-06-06,53286.331,1472.244394,1472.244394,19319.058856,32495.02775,25990.324,27296.007,16.888397,2.655158,0.0,0.0,0.0,452.556752,340.436,461.855,577.506,3.046723,24.110723,17572.546058,0.0,1291.802,1398.698,1291.802,1828.848,2.8512,2.9612,1746.512799,0.0,21.119,23.631,21.119,22.929
1000.0,2024-06-07,51249.402,1472.244394,1472.244394,7634.370299,42142.787307,25309.914,25939.488,32.881819,2.384554,0.0,0.0,0.0,454.941306,336.599,461.741,575.561,2.799101,7.914101,5768.010344,0.0,1286.687,1382.511,1286.687,1837.653,2.6784,3.1644,1866.359956,0.0,20.633,24.641,20.633,23.506
1000.0,2024-06-08,46264.476,1472.244394,1472.244394,5902.685428,38889.546179,21152.732,25111.744,35.450395,2.475446,0.0,0.0,0.0,457.416752,334.736,464.936,572.375,3.504125,6.355125,4631.786543,0.0,1283.836,1366.887,1283.836,1849.398,2.3328,2.1548,1270.898885,0.0,20.811,24.541,20.811,23.071
1000.0,2024-06-09,38324.37,1472.244394,1472.244394,5010.214561,31841.911045,16463.062,21861.308,36.492792,3.141763,0.0,0.0,0.0,460.558515,333.702,466.593,566.987,3.554928,4.357928,3176.17559,0.0,1283.033,1353.57,1283.033,1854.744,2.9376,3.1096,1834.03897,0.0,20.639,23.403,20.639,23.533
1000.0,2024-06-10,37704.259,1472.244394,1472.244394,3412.917922,32819.096684,18011.49,19692.769,38.381547,2.585261,0.0,0.0,0.0,463.143776,331.733,466.763,561.883,3.812573,0.881573,642.514059,0.0,1285.964,1345.178,1285.964,1852.587,4.5792,4.6972,2770.403863,0.0,20.521,22.505,20.521,23.442
1000.0,2024-06-11,47549.776,1472.244394,1472.244394,7641.594555,38435.937051,22751.632,24798.144,33.272318,3.46775,0.561526,645.864296,0.0,466.05,329.81,466.05,560.734,4.628275,7.359275,5363.638466,0.0,1283.233,1333.404,1283.233,1844.297,3.2832,2.7672,1632.091793,0.0,21.037,21.135,21.037,23.398
1000.0,2024-06-12,55141.599,1472.244394,1472.244394,11153.056086,42516.29852,27459.118,27682.481,30.835526,3.669754,4.928754,5669.022818,0.0,464.791,325.701,464.791,569.194,3.79944,4.67544,3407.586909,0.0,1282.357,1318.218,1282.357,1837.487,2.9376,3.5206,2076.446359,0.0,20.454,21.469,20.454,23.108
1000.0,2024-06-13,51591.434,1472.244394,1472.244394,13358.4836,36760.706006,24521.423,27070.011,28.288771,3.332016,5.524016,6353.690059,0.0,462.599,321.165,462.599,572.367,4.441133,7.335133,5346.042833,0.0,1279.463,1302.39,1279.463,1833.666,3.1104,2.8124,1658.750708,0.0,20.752,21.736,20.752,22.285
